year,state_name,crop_name,crop_type,cul_cost_c2,main_product_value,by_product_value,derived_yield,opr_cost_hmn_lab_family,opr_cost_hmn_lab_attached,opr_cost_hmn_lab_casual,opr_cost_ani_lab_hired,opr_cost_ani_lab_owned,opr_cost_mch_lab_hired,opr_cost_mch_lab_owned,opr_cost_seed,opr_cost_fertilizer,opr_cost_manure,opr_cost_insecticides
2017-18,Odisha,Cotton,Fiber Crops,69689.45,66289.47,0.0,16.05,15528.54,96.28,17149.89,456.49,902.25,3377.3,177.62,2620.23,7508.65,1445.18,929.95
2017-18,Punjab,Cotton,Fiber Crops,86268.41,92827.73,4189.07,20.22,6619.04,1619.86,17125.95,0.0,136.23,1104.41,6007.4,5175.02,3537.53,0.0,5663.03
2017-18,Rajasthan,Cotton,Fiber Crops,73913.41,81831.71,5585.91,17.44,22145.19,145.88,8792.26,87.83,318.26,2394.09,1614.32,4651.87,3654.65,744.85,2515.19
2017-18,Tamil Nadu,Cotton,Fiber Crops,124010.31,87572.58,515.02,18.25,30984.35,0.0,30932.5,23.64,0.0,6424.03,124.67,3571.77,6951.88,7214.93,2809.04
2017-18,Andhra Pradesh,Groundnut,Oilseeds,70934.11,56208.82,4533.91,13.46,8882.72,186.98,11342.08,551.42,355.4,5210.0,202.03,12558.78,3043.28,2914.09,1196.65
2017-18,Gujarat,Groundnut,Oilseeds,74734.41,75119.37,14885.33,18.18,9189.4,23.94,10268.47,701.43,3380.38,5228.36,1498.93,11143.47,3061.7,3669.7,3404.78
2017-18,Karnataka,Groundnut,Oilseeds,55582.32,39462.03,3454.25,9.45,5555.28,0.0,10929.42,2523.37,2693.77,2876.37,758.66,9831.85,4686.01,331.58,130.55
2017-18,Madhya Pradesh,Groundnut,Oilseeds,62519.08,48000.0,2250.0,15.0,9400.75,0.0,15000.0,937.5,0.0,4875.0,0.0,9500.0,4817.5,0.0,1362.5
2017-18,Maharashtra,Groundnut,Oilseeds,75509.0,58026.95,2794.78,13.2,16386.66,238.46,12268.31,330.48,4339.35,9212.55,892.65,8903.67,4416.18,128.92,36.48
2017-18,Odisha,Groundnut,Oilseeds,58472.54,43122.42,664.93,9.63,22443.39,0.0,7528.12,392.85,4006.34,1010.75,183.21,7337.41,1751.01,325.87,0.92
2017-18,Rajasthan,Groundnut,Oilseeds,60690.21,72619.02,8019.98,19.05,10908.36,6.23,2048.3,11.99,11.96,4746.58,2505.66,11643.49,3407.81,1250.57,1178.63
2017-18,Tamil Nadu,Groundnut,Oilseeds,91452.23,63770.99,5847.49,16.47,10324.66,10.47,17381.07,111.93,56.01,6196.24,95.89,10377.0,4683.96,2139.79,837.54
2017-18,Uttar Pradesh,Groundnut,Oilseeds,44864.06,33029.84,975.83,10.65,10907.88,16.2,5769.85,0.0,944.28,3161.13,2593.63,6805.28,394.07,0.0,796.4
2017-18,Andhra Pradesh,Jowar,Cereals,58063.38,44559.16,5117.66,25.83,11069.66,0.0,10666.96,423.99,2629.73,5167.94,165.37,856.78,5608.82,476.94,2338.3
2017-18,Karnataka,Jowar,Cereals,30711.6,23470.47,7166.4,10.84,4813.73,205.26,5719.75,1942.46,1520.86,4065.9,535.63,518.0,1938.03,0.0,27.84
2017-18,Madhya Pradesh,Jowar,Cereals,37530.72,17899.24,11569.85,18.72,9027.98,0.0,4698.63,0.0,0.0,6765.48,23.89,1457.29,2443.9,2900.02,0.0
2017-18,Maharashtra,Jowar,Cereals,50242.47,22455.8,17634.87,11.26,7802.92,246.89,9670.46,521.88,3331.51,5385.35,878.42,476.53,3460.88,68.1,11.53
2017-18,Rajasthan,Jowar,Cereals,32707.06,11481.3,17133.12,6.2,14318.76,9.09,4024.08,36.79,323.43,4147.58,433.07,968.57,1305.21,0.0,0.0
2017-18,Tamil Nadu,Jowar,Cereals,51088.1,21422.92,14947.75,8.18,13840.77,40.52,9626.21,0.0,0.0,5317.96,181.15,3188.69,2283.04,2374.91,45.2
2017-18,Andhra Pradesh,Maize,Cereals,77284.13,81855.01,2104.73,63.88,7433.41,123.75,10952.21,1207.87,903.4,7313.59,164.56,5360.34,6707.78,55.03,1690.05
2017-18,Bihar,Maize,Cereals,48463.29,50560.54,8502.42,40.43,5362.21,0.0,9941.72,0.0,0.0,4843.85,42.42,1850.61,3638.7,292.23,4.98
2017-18,Chhattisgarh,Maize,Cereals,49158.38,32018.04,6658.51,26.15,15649.79,0.0,9520.01,0.0,9496.9,0.0,0.0,2999.99,337.47,0.0,0.0
2017-18,Gujarat,Maize,Cereals,42630.93,22113.6,9521.98,16.36,7182.28,0.0,9444.18,1821.34,503.95,5543.5,699.17,2341.15,4111.28,1806.12,319.54
2017-18,Himachal Pradesh,Maize,Cereals,39155.59,26849.3,11384.12,18.96,14545.74,0.0,455.67,186.62,912.31,3566.63,190.27,1838.96,1124.66,4221.23,315.94
2017-18,Jharkhand,Maize,Cereals,65877.02,53385.37,18823.17,38.78,8502.78,0.0,7692.07,0.0,1591.46,3230.24,0.0,6000.0,4619.4,3000.0,0.0
2017-18,Karnataka,Maize,Cereals,47850.16,37629.63,3521.21,30.45,6370.27,4.4,7149.36,2018.08,4472.23,5763.48,1002.81,2881.67,3993.45,140.93,74.34
2017-18,Madhya Pradesh,Maize,Cereals,43746.47,33814.99,7997.59,30.88,6101.11,44.84,6992.12,146.17,4121.9,5001.6,236.55,3432.74,2103.11,1669.51,1490.66
2017-18,Maharashtra,Maize,Cereals,74751.06,71564.61,10000.08,68.06,7528.61,122.45,8077.62,856.61,6351.02,9649.31,1953.93,3906.16,8619.29,33.15,48.03
2017-18,Odisha,Maize,Cereals,48679.35,45490.2,1385.43,37.71,12038.08,0.0,7128.81,560.45,1105.09,4023.25,103.52,3777.55,3716.58,724.95,140.0
2017-18,Punjab,Maize,Cereals,70719.19,49650.19,5485.0,40.09,13273.01,588.31,6215.24,310.76,237.47,5468.38,2477.25,5533.75,4300.59,3319.53,2093.48
2017-18,Rajasthan,Maize,Cereals,45604.96,30745.18,9136.35,22.31,19407.91,2.18,2893.85,345.61,1792.84,4857.6,478.82,1858.54,2069.97,88.45,81.48
2017-18,Tamil Nadu,Maize,Cereals,96050.07,83154.76,5063.48,59.52,13251.0,6.42,16447.38,2.89,0.0,8052.85,251.87,4996.41,5817.5,5502.94,799.34
2017-18,Uttar Pradesh,Maize,Cereals,47425.91,33386.84,6286.23,26.02,10015.6,15.37,6731.13,77.03,143.4,5130.11,1185.58,3623.68,2161.56,436.49,95.88
2017-18,Andhra Pradesh,Moong,Pulses,26030.51,17997.17,312.56,3.59,4860.23,338.64,4625.72,118.49,242.04,2679.47,112.45,1829.59,705.86,497.31,2690.42
2017-18,Bihar,Moong,Pulses,24709.25,32401.67,202.51,4.05,3934.01,0.0,1327.94,0.0,0.0,7542.68,0.0,1520.48,0.0,0.0,0.0
2017-18,Gujarat,Moong,Pulses,29436.72,19415.1,2107.5,3.39,7625.64,76.9,4872.87,28.81,163.85,1745.2,2571.65,2116.66,1594.14,757.72,740.73
2017-18,Karnataka,Moong,Pulses,29154.53,32969.45,276.56,6.55,3288.51,59.95,4309.09,2285.65,1141.08,4709.59,680.06,951.67,1995.1,0.0,503.69
2017-18,Madhya Pradesh,Moong,Pulses,21794.75,14722.92,734.38,3.67,2975.44,0.0,3270.83,375.0,0.0,3000.0,2092.7,2880.0,1098.75,0.0,1008.33
2017-18,Maharashtra,Moong,Pulses,41921.64,27787.13,426.11,6.36,5467.62,81.47,8725.01,1727.88,1982.99,4977.25,1459.9,1747.96,2231.3,1027.43,963.98
2017-18,Odisha,Moong,Pulses,20299.44,16688.47,932.41,3.61,8176.53,0.45,1342.41,7.09,1695.55,1535.93,65.8,1515.8,163.13,0.0,67.23
2017-18,Rajasthan,Moong,Pulses,22343.09,18636.16,2599.91,4.11,7558.77,0.18,3020.31,0.0,0.6,3007.01,564.46,1643.64,1024.58,0.0,177.89
2017-18,Tamil Nadu,Moong,Pulses,31048.82,22217.86,118.82,4.81,3259.28,3.37,8217.91,0.0,0.0,1882.62,593.73,2109.75,649.51,305.49,1130.28
2017-18,Uttar Pradesh,Moong,Pulses,28715.89,24027.09,1517.32,4.84,7812.89,0.0,3504.69,230.17,1498.79,2583.5,3097.93,1242.64,64.31,0.0,502.08
2017-18,West Bengal,Moong,Pulses,32917.72,29706.79,0.0,6.84,7571.56,0.0,9816.51,0.0,0.0,3391.73,0.0,1490.44,1052.54,0.0,908.48
2017-18,Odisha,Nigerseed,Oilseeds,22662.69,15643.6,0.0,2.78,9275.87,0.0,2118.31,133.33,3341.39,1201.03,83.18,675.67,0.0,204.86,0.0
2017-18,Andhra Pradesh,Paddy,Cereals,91244.81,87489.61,4685.04,57.38,9797.35,266.53,13124.7,244.68,653.25,9731.3,459.17,2190.58,7472.11,750.85,3645.33
2017-18,Assam,Paddy,Cereals,52019.18,41615.97,3699.91,33.44,12989.55,76.64,6164.02,153.01,10819.83,3828.44,740.61,1198.25,739.26,632.6,10.71
2017-18,Bihar,Paddy,Cereals,47707.15,39444.09,8294.4,31.06,8145.16,2.46,10862.29,0.0,2.68,4242.12,52.9,1896.63,3044.71,188.17,37.69
2017-18,Chhattisgarh,Paddy,Cereals,51266.76,51790.14,8306.56,34.72,8828.53,17.2,6651.24,128.19,2865.12,7556.38,357.5,1760.47,3193.62,1407.49,1074.0
2017-18,Gujarat,Paddy,Cereals,57164.68,58817.05,16025.45,40.17,6111.3,139.96,8523.13,73.25,393.04,4425.63,1066.14,4541.02,4887.5,2125.05,744.45
2017-18,Haryana,Paddy,Cereals,83875.97,122202.38,1421.63,57.28,9798.35,589.01,10171.92,0.0,0.0,5409.22,1801.45,1947.18,4791.26,19.48,3042.18
2017-18,Himachal Pradesh,Paddy,Cereals,48859.51,46018.87,11980.85,28.1,16841.77,0.0,2410.62,257.2,717.98,4186.87,1636.68,2026.52,992.12,2121.08,966.66
2017-18,Jharkhand,Paddy,Cereals,62749.73,50429.61,12070.29,38.67,12222.62,0.0,9853.4,26.44,5981.21,2677.58,67.87,3681.27,3030.56,505.1,0.0
2017-18,Karnataka,Paddy,Cereals,80763.39,68967.25,3773.47,35.26,10424.77,0.99,17917.19,99.94,6398.5,9342.16,222.96,3091.96,10237.61,63.7,2571.34
2017-18,Kerala,Paddy,Cereals,97077.58,71079.61,19846.04,31.2,11703.27,8.74,37613.78,8.79,0.0,12393.13,34.75,2613.33,3419.65,3728.93,1085.07
2017-18,Madhya Pradesh,Paddy,Cereals,46294.85,40893.06,4290.14,26.63,7864.11,160.04,5631.42,478.78,2142.21,6164.91,261.35,2383.8,3087.15,1857.99,1365.41
2017-18,Maharashtra,Paddy,Cereals,87886.29,44049.21,9433.14,26.15,9301.07,5.9,22780.53,1136.29,5929.16,9941.18,364.92,2513.77,5841.85,2783.16,3076.61
2017-18,Odisha,Paddy,Cereals,60103.66,50285.95,3792.6,40.08,16333.89,11.42,10853.0,315.95,3156.4,5623.78,358.95,1290.96,3221.64,1779.54,572.8
2017-18,Punjab,Paddy,Cereals,81377.82,123161.27,462.42,74.9,6613.7,1855.78,8179.98,0.49,19.12,3996.47,3152.77,1625.67,3111.2,321.53,4146.26
2017-18,Tamil Nadu,Paddy,Cereals,83861.03,75165.51,6325.31,46.21,9235.04,29.13,14990.76,169.34,7.26,10532.29,717.83,7759.21,6142.81,1678.34,1374.54
2017-18,Uttar Pradesh,Paddy,Cereals,61381.64,51363.58,3113.15,37.06,9428.44,58.05,11856.03,20.4,34.98,4715.32,755.11,4371.56,4138.42,63.17,236.39
2017-18,Uttarakhand,Paddy,Cereals,56616.5,52006.16,3881.24,30.72,13717.2,89.19,6862.62,4159.24,0.0,1851.66,1679.18,3693.96,2449.92,0.0,1054.86
2017-18,West Bengal,Paddy,Cereals,78057.17,59338.84,6869.16,42.86,20845.77,4.36,16374.41,338.53,983.12,4351.03,61.57,2243.39,5006.23,1094.46,1169.64
2017-18,Karnataka,Ragi,Cereals,60198.73,37260.0,10210.12,17.48,8822.27,0.0,17028.3,1363.35,4566.59,7581.19,569.59,801.9,3173.93,2219.88,0.0
2017-18,Maharashtra,Ragi,Cereals,70516.15,43044.25,2365.9,16.69,16275.84,0.0,13290.41,11.4,9598.01,2735.91,0.0,217.65,3192.39,7541.48,0.0
2017-18,Odisha,Ragi,Cereals,25515.53,12936.11,0.0,6.71,9047.24,0.0,3252.08,135.77,2092.26,1802.4,244.31,233.72,800.43,1570.56,0.0
2017-18,Tamil Nadu,Ragi,Cereals,58314.09,30875.14,4657.7,10.65,7192.07,24.72,17605.55,0.0,0.0,7532.88,115.09,1284.95,4147.1,3789.93,596.78
2017-18,Uttarakhand,Ragi,Cereals,47650.09,31380.52,3318.39,10.54,25973.76,0.0,1085.75,9239.0,209.15,0.0,0.0,774.14,21.95,0.0,0.0
2017-18,Gujarat,Sesamum (Til),Oilseeds,52200.81,59233.55,854.59,7.95,8202.62,8.73,9555.73,351.04,303.65,3280.4,1270.79,1085.26,3459.58,4485.71,996.56
2017-18,Karnataka,Sesamum (Til),Oilseeds,19325.24,4951.43,71.43,1.16,1812.4,0.0,4904.29,2535.71,302.4,4842.86,0.0,514.29,2482.86,0.0,0.0
2017-18,Madhya Pradesh,Sesamum (Til),Oilseeds,34873.83,32349.35,1827.15,5.67,8603.05,0.0,4873.5,0.0,2510.39,3306.65,16.56,1491.34,1324.24,1521.79,223.82
2017-18,Odisha,Sesamum (Til),Oilseeds,13336.71,11735.57,0.0,2.83,5738.97,16.71,1140.38,267.09,0.0,1546.72,141.59,530.21,0.0,0.0,0.0
2017-18,Rajasthan,Sesamum (Til),Oilseeds,22874.62,16509.11,504.78,2.35,8977.33,0.0,3547.29,0.0,0.0,2560.6,197.19,340.58,419.46,0.0,0.0
2017-18,Tamil Nadu,Sesamum (Til),Oilseeds,55002.17,42974.09,355.4,5.45,8941.8,41.51,14407.71,0.0,0.0,4131.52,472.65,856.91,1639.95,2580.74,1330.29
2017-18,Uttar Pradesh,Sesamum (Til),Oilseeds,19784.65,20249.03,867.93,2.83,6232.11,37.15,1670.53,0.0,0.0,2502.08,564.64,391.19,38.89,0.0,42.71
2017-18,West Bengal,Sesamum (Til),Oilseeds,54750.89,42278.94,1303.66,10.83,14184.14,0.0,12301.18,152.13,894.25,4123.27,22.23,591.42,1906.37,0.0,651.6
2017-18,Andhra Pradesh,Soyabean,Oilseeds,50421.07,50138.98,4.12,16.59,2620.4,8.52,9810.76,81.14,1889.92,7530.35,0.0,4278.98,4852.84,3.92,2466.48
2017-18,Chhattisgarh,Soyabean,Oilseeds,24081.92,14770.3,925.89,5.92,2683.56,91.06,1975.29,33.79,6.93,5072.12,306.95,3214.76,1550.56,312.33,1029.42
2017-18,Karnataka,Soyabean,Oilseeds,30383.11,23224.6,1121.71,9.27,1454.01,0.0,3757.08,719.81,1835.09,7385.28,163.16,2818.11,2658.89,381.11,1205.31
2017-18,Madhya Pradesh,Soyabean,Oilseeds,34753.4,25291.04,1546.81,9.9,4497.85,77.73,3746.57,41.83,376.72,5472.74,436.74,3646.12,1890.74,1592.65,2024.9
2017-18,Maharashtra,Soyabean,Oilseeds,46154.4,34818.2,732.96,12.93,3934.05,479.33,7680.28,1399.62,3820.3,6004.99,493.04,4155.84,3007.01,310.99,1748.98
2017-18,Rajasthan,Soyabean,Oilseeds,28066.71,31303.86,2438.85,11.16,5940.95,25.67,1398.06,0.0,415.87,4511.62,1315.92,4103.96,696.12,0.0,1442.59
2017-18,Karnataka,Sunflower,Oilseeds,28535.64,24852.35,1215.62,7.69,3580.46,0.0,5460.54,1168.15,2191.9,1990.12,1089.09,2088.87,2016.37,104.8,169.57
2017-18,Andhra Pradesh,Urad,Pulses,34847.96,34596.24,203.04,7.54,2292.17,212.98,7799.25,18.84,382.41,2088.69,147.33,2326.51,346.12,109.16,2256.67
2017-18,Chhattisgarh,Urad,Pulses,32428.4,12210.06,767.68,2.83,9840.79,0.0,2493.38,28.63,10159.28,981.33,59.29,1749.27,1308.72,0.0,354.33
2017-18,Gujarat,Urad,Pulses,33881.1,29475.46,3257.44,7.18,6927.98,0.0,5772.86,263.12,791.47,5191.06,484.74,1516.61,1538.43,600.39,1091.32
2017-18,Madhya Pradesh,Urad,Pulses,25878.09,18669.0,1417.25,6.07,4584.93,18.12,2638.93,2.99,78.37,5274.2,280.48,1673.5,1629.96,504.59,1254.11
2017-18,Maharashtra,Urad,Pulses,38117.78,29994.58,412.55,6.66,6216.79,13.97,6714.64,1785.07,1836.99,6445.02,759.56,1652.88,2896.85,118.1,1302.85
2017-18,Odisha,Urad,Pulses,19015.13,16310.52,1052.59,3.69,7593.43,1.45,1894.99,50.18,687.27,967.38,121.13,1467.62,358.35,0.0,204.31
2017-18,Rajasthan,Urad,Pulses,29495.26,22340.16,1619.19,6.1,9302.16,6.99,1904.88,66.03,405.26,4479.12,1368.28,1390.36,887.37,0.0,1141.28
2017-18,Tamil Nadu,Urad,Pulses,52440.32,39200.27,840.82,8.16,5836.82,4.77,9393.47,0.0,19.58,4856.3,767.12,2492.52,2070.2,716.15,1303.46
2017-18,Uttar Pradesh,Urad,Pulses,20670.64,12955.93,776.19,3.35,5087.73,0.0,2924.74,15.24,304.63,3577.65,774.26,1129.16,17.29,0.0,596.71
2017-18,Himachal Pradesh,Barley,Cereals,54731.67,12270.85,7303.95,8.42,12802.28,0.0,0.0,407.83,17817.12,1315.02,473.05,1750.06,102.51,4727.37,0.0
2017-18,Rajasthan,Barley,Cereals,62510.16,46401.01,16340.87,33.61,18782.83,497.56,3341.29,18.87,224.96,4465.25,1794.3,2650.45,2441.93,2663.11,149.67
2017-18,Uttar Pradesh,Barley,Cereals,55844.96,45766.06,11237.06,31.28,7365.36,0.0,5577.95,0.0,128.3,4307.39,3450.5,2463.97,3115.97,0.0,98.87
2017-18,Andhra Pradesh,Gram,Pulses,53547.02,54313.36,565.71,7.6,2505.46,408.43,6582.18,178.81,211.82,7956.68,768.28,6831.23,4049.3,104.59,2945.67
2017-18,Bihar,Gram,Pulses,42003.4,62988.09,2269.53,19.11,5565.5,0.0,5238.58,0.0,0.0,3963.95,107.78,3584.93,2678.61,187.32,180.39
2017-18,Chhattisgarh,Gram,Pulses,36464.04,35442.2,2034.71,10.86,4876.42,116.64,2526.27,7.23,354.52,5661.43,970.05,4866.67,1709.19,0.0,904.4
2017-18,Gujarat,Gram,Pulses,41634.63,41438.43,1890.45,16.33,6339.93,3.98,6083.47,287.72,1679.59,2167.72,874.58,3437.96,1891.5,0.0,2162.08
2017-18,Haryana,Gram,Pulses,45193.48,52208.95,1536.7,12.84,7118.17,0.0,5800.06,0.0,0.0,4714.67,1622.48,2263.28,0.0,0.0,0.0
2017-18,Jharkhand,Gram,Pulses,27574.08,33750.0,3000.0,9.0,5613.53,0.0,2000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0
2017-18,Karnataka,Gram,Pulses,38444.48,39841.73,3626.24,10.05,2660.35,108.29,3606.77,529.69,4849.49,4041.06,1023.16,3555.64,2310.58,8.89,1158.36
2017-18,Madhya Pradesh,Gram,Pulses,42067.59,47310.73,2985.52,13.58,4550.97,436.29,3959.47,167.93,197.83,4860.77,471.09,5638.63,1615.0,0.0,1292.02
2017-18,Maharashtra,Gram,Pulses,54074.4,54029.21,1573.31,12.95,4141.57,1021.02,7218.01,476.78,2688.67,6545.2,810.25,5782.31,3589.37,101.65,1973.73
2017-18,Punjab,Gram,Pulses,63753.63,62769.23,153.85,7.69,12002.73,9087.69,4326.92,0.0,0.0,0.0,6267.38,3000.0,830.77,0.0,519.24
2017-18,Rajasthan,Gram,Pulses,41588.31,35834.21,2963.73,12.4,10395.78,12.38,3741.49,1.38,41.76,3656.44,1248.49,3329.71,1044.08,0.0,342.76
2017-18,Uttar Pradesh,Gram,Pulses,44677.9,32333.43,1986.45,8.43,6811.28,5.42,4258.79,0.0,542.75,5541.6,1446.28,5473.11,713.85,0.0,571.3
2017-18,West Bengal,Gram,Pulses,50748.73,24703.29,648.96,7.27,11590.82,4038.56,7865.8,641.19,1493.18,7443.7,0.0,4291.96,2809.99,0.0,649.2
2017-18,Bihar,Masur,Pulses,29760.01,37100.17,1544.38,10.9,3267.29,0.0,4055.41,0.0,104.71,3903.43,51.11,1525.11,1925.96,48.04,67.1
2017-18,Madhya Pradesh,Masur,Pulses,30743.25,35492.16,2401.25,10.52,3834.46,50.79,3991.17,0.0,1281.27,3750.95,672.92,2051.57,1022.46,0.0,311.23
2017-18,Punjab,Masur,Pulses,60767.82,60000.0,1500.0,10.0,19580.4,0.0,0.0,0.0,0.0,0.0,9152.6,4000.0,2600.0,0.0,0.0
2017-18,Uttar Pradesh,Masur,Pulses,37944.09,30018.68,1468.0,7.47,6072.97,0.0,3475.39,0.0,0.0,3932.32,1320.48,3641.13,1197.93,0.0,62.61
2017-18,West Bengal,Masur,Pulses,41562.76,50939.63,1396.15,15.13,6770.35,0.0,9544.47,446.15,42.24,4988.27,2.58,3388.33,1427.52,144.89,120.27
2017-18,Assam,Rapeseed & Mustard (Toria/Taramira),Oilseeds,35827.1,32317.75,114.35,10.22,8834.68,0.0,3778.79,54.95,3355.23,5068.52,731.68,516.57,2016.89,718.77,100.36
2017-18,Bihar,Rapeseed & Mustard (Toria/Taramira),Oilseeds,38007.28,41750.65,1694.44,12.73,4885.3,2.0,6322.67,0.0,0.0,3548.42,73.12,1438.54,3102.05,238.79,23.84
2017-18,Chhattisgarh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,27235.09,29404.31,1095.06,7.19,1915.17,0.0,5043.09,0.0,0.0,3814.96,399.24,534.35,2089.1,0.0,0.0
2017-18,Gujarat,Rapeseed & Mustard (Toria/Taramira),Oilseeds,49086.76,53588.15,2840.7,16.09,6376.45,0.0,5405.27,262.23,2.99,4924.69,501.65,1112.77,3882.6,188.79,684.68
2017-18,Haryana,Rapeseed & Mustard (Toria/Taramira),Oilseeds,57303.84,74947.54,4733.84,21.48,6649.93,74.52,4037.41,0.0,11.87,4966.06,1520.97,1012.73,3088.76,0.0,173.45
2017-18,Madhya Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,48316.36,59992.69,4992.0,18.17,7239.68,0.0,3173.9,0.0,0.0,6718.86,96.44,1212.45,2644.45,0.0,475.95
2017-18,Odisha,Rapeseed & Mustard (Toria/Taramira),Oilseeds,19788.48,16394.26,0.0,4.16,7018.87,2.08,1693.64,53.77,1520.39,447.1,165.55,457.25,759.45,131.3,146.68
2017-18,Punjab,Rapeseed & Mustard (Toria/Taramira),Oilseeds,52198.32,55089.16,1102.52,15.07,6293.21,2071.2,4848.68,0.0,3.88,1397.0,3722.48,1311.72,3381.13,0.0,1294.4
2017-18,Rajasthan,Rapeseed & Mustard (Toria/Taramira),Oilseeds,52711.81,69811.28,3384.84,20.5,13011.59,170.12,3574.36,0.47,9.81,5700.88,1096.01,1502.87,2688.53,474.6,75.14
2017-18,Uttar Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,52327.3,52550.74,3852.47,16.07,7519.43,12.93,4658.16,1.86,51.2,5450.86,1458.14,869.62,2824.28,114.34,17.57
2017-18,West Bengal,Rapeseed & Mustard (Toria/Taramira),Oilseeds,46141.46,43176.3,2339.95,13.02,13012.1,8.03,6512.65,483.73,104.17,3867.47,16.74,625.95,4376.06,211.55,285.84
2017-18,Karnataka,Safflower,Oilseeds,41607.95,29465.78,2393.81,9.52,1773.1,0.0,5099.42,271.15,567.55,1140.59,3676.07,1334.72,1561.22,0.0,794.98
2017-18,Maharashtra,Safflower,Oilseeds,36144.81,24925.09,357.68,7.0,5133.81,1357.07,5547.87,332.58,7806.07,4221.35,137.3,1303.37,1606.74,0.0,594.57
2017-18,Bihar,Wheat,Cereals,49656.19,46333.96,12120.05,30.88,6257.7,2.37,5034.1,0.0,10.64,6238.39,90.14,3314.35,4237.23,7.99,60.59
2017-18,Chhattisgarh,Wheat,Cereals,40789.32,27480.75,4529.71,16.56,5731.33,39.01,1899.92,27.04,2389.41,4100.24,854.42,2542.55,2167.27,0.0,200.06
2017-18,Gujarat,Wheat,Cereals,44626.6,50638.05,6026.78,29.36,5903.94,105.01,4018.94,169.26,226.23,5518.16,599.46,3935.11,3996.58,207.43,388.77
2017-18,Haryana,Wheat,Cereals,72462.81,82838.99,12642.38,46.87,7151.84,203.72,2670.38,0.0,0.0,8423.15,1755.63,2591.54,4394.4,0.7,1532.73
2017-18,Himachal Pradesh,Wheat,Cereals,47462.18,32543.68,12221.89,19.46,10803.74,0.0,368.74,195.34,3064.08,6403.53,609.46,2027.59,1600.24,3581.69,195.61
2017-18,Jharkhand,Wheat,Cereals,54480.08,38968.73,8584.36,24.92,11010.7,0.0,4644.86,0.0,2860.45,2967.4,304.1,3285.22,2464.0,488.64,0.0
2017-18,Karnataka,Wheat,Cereals,35240.2,23861.04,6430.82,12.43,2629.1,0.33,3051.2,584.02,3566.14,4941.5,1491.0,2584.89,4225.15,0.0,8.44
2017-18,Madhya Pradesh,Wheat,Cereals,49577.96,60650.78,9849.64,38.43,6683.06,121.18,3365.36,10.83,515.64,7416.96,404.25,2930.67,2976.26,0.0,91.55
2017-18,Maharashtra,Wheat,Cereals,55977.34,43154.33,1345.27,23.45,7410.46,408.24,3924.75,321.9,1928.21,8210.82,661.27,3779.95,4248.71,0.0,385.09
2017-18,Punjab,Wheat,Cereals,65692.55,87916.39,8461.55,51.24,2930.21,597.03,1865.08,6.12,22.17,7322.02,2630.8,2550.81,5259.71,46.45,1841.49
2017-18,Rajasthan,Wheat,Cereals,69372.61,66367.98,17429.57,40.28,18891.4,98.21,4420.96,15.36,572.19,5751.13,1358.2,3787.12,3077.23,520.0,172.93
2017-18,Uttar Pradesh,Wheat,Cereals,62471.16,57978.08,12464.82,35.12,7215.8,25.0,5104.84,0.0,28.27,7932.44,670.66,3294.76,4211.47,10.99,112.92
2017-18,Uttarakhand,Wheat,Cereals,57658.87,46145.83,5332.08,36.09,8932.98,52.32,3934.38,9060.23,185.8,3491.52,1562.96,2916.11,3460.09,0.0,223.91
2017-18,West Bengal,Wheat,Cereals,47779.89,43573.54,0.0,31.0,11219.45,0.0,790.83,0.0,0.0,8754.73,0.0,4615.38,5612.18,1289.91,0.0
2017-18,Assam,Jute,Fiber Crops,78646.63,55466.37,6239.02,19.77,27980.79,225.2,17398.34,0.0,3749.86,6012.73,232.36,1721.29,2444.08,504.41,143.92
2017-18,Bihar,Jute,Fiber Crops,53347.39,47435.29,3619.38,19.88,6978.35,0.0,15529.41,0.0,0.0,813.84,71.5,1923.88,3471.97,0.0,0.0
2017-18,West Bengal,Jute,Fiber Crops,99319.52,94433.25,7271.83,28.57,21164.9,76.32,35946.67,877.06,94.6,4417.28,67.47,1113.3,5114.37,237.65,632.63
2017-18,Andhra Pradesh,Onion,Vegetable,167046.99,77415.25,0.0,258.05,16997.33,0.0,46758.47,4194.92,8238.53,0.0,1322.03,29915.25,10479.23,0.0,11635.59
2017-18,Gujarat,Onion,Vegetable,121034.22,188839.29,2484.36,195.38,7106.59,207.16,32198.59,52.96,814.2,3001.6,315.16,29200.19,4104.68,425.13,1912.09
2017-18,Karnataka,Onion,Vegetable,83322.56,92847.23,1185.67,59.65,16363.72,0.0,18949.13,2241.62,762.34,3768.72,2421.54,5564.94,4674.03,199.45,1710.02
2017-18,Madhya Pradesh,Onion,Vegetable,110721.8,194337.5,0.0,270.28,17169.8,0.0,18338.46,0.0,0.0,2709.17,1734.5,12309.94,10112.26,0.0,1517.86
2017-18,Maharashtra,Onion,Vegetable,178683.16,277362.22,2247.85,254.37,16086.19,263.08,19906.19,505.88,2255.8,5892.65,4949.8,22885.14,15373.6,593.79,5956.11
